FirstLayer_task_speed_factor_1,FirstLayer_task_speed_factor_2,FirstLayer_task_speed_factor_3,FirstLayer_task_speed_factor_4,FirstLayer_task_speed_factor_5,FirstLayer_task_share_factor_1,FirstLayer_task_share_factor_2,playerName,POSTU3,FirstLayer_arg_freq_factor_1,FirstLayer_arg_freq_factor_2,FirstLayer_arg_freq_factor_3,FirstLayer_arg_speed_factor_1,FirstLayer_arg_speed_factor_2,FirstLayer_arg_speed_factor_3,FirstLayer_arg_share_factor_1,FirstLayer_arg_share_factor_2,FirstLayer_hotkey_freq_factor_1,FirstLayer_hotkey_speed_factor_1,FirstLayer_hotkey_share_factor_1,FirstLayer_dialogue_freq_factor_1,FirstLayer_dialogue_freq_factor_2,FirstLayer_dialogue_freq_factor_3,FirstLayer_dialogue_freq_factor_4,FirstLayer_dialogue_freq_factor_5,FirstLayer_dialogue_freq_factor_6,FirstLayer_dialogue_freq_factor_7,FirstLayer_dialogue_speed_factor_1,FirstLayer_dialogue_speed_factor_2,FirstLayer_dialogue_speed_factor_3,FirstLayer_dialogue_speed_factor_4,FirstLayer_dialogue_speed_factor_5,FirstLayer_dialogue_speed_factor_6,FirstLayer_dialogue_speed_factor_7,FirstLayer_dialogue_speed_factor_8,FirstLayer_dialogue_speed_factor_9,FirstLayer_dialogue_share_factor_1,FirstLayer_dialogue_share_factor_2,FirstLayer_dialogue_share_factor_3,FirstLayer_dialogue_share_factor_4,FirstLayer_dialogue_share_factor_5,FirstLayer_dialogue_share_factor_6,FirstLayer_behaviorType_freq_factor_1,FirstLayer_behaviorType_freq_factor_2,FirstLayer_behaviorType_speed_factor_1,FirstLayer_behaviorType_share_factor_1,FirstLayer_map_share_factor_1,FirstLayer_map_duration_factor_1,FirstLayer_itemInter_freq_factor_1,FirstLayer_itemInter_freq_factor_2,FirstLayer_itemInter_freq_factor_3,FirstLayer_itemInter_freq_factor_4,FirstLayer_itemInter_freq_factor_5,FirstLayer_itemInter_freq_factor_6,FirstLayer_itemInter_freq_factor_7,FirstLayer_itemInter_freq_factor_8,FirstLayer_itemInter_freq_factor_9,FirstLayer_itemInter_freq_factor_10,FirstLayer_itemInter_freq_factor_11,FirstLayer_itemInter_speed_factor_1,FirstLayer_itemInter_speed_factor_2,FirstLayer_itemInter_speed_factor_3,FirstLayer_itemInter_speed_factor_4,FirstLayer_itemInter_speed_factor_5,FirstLayer_itemInter_speed_factor_6,FirstLayer_itemInter_speed_factor_7,FirstLayer_itemInter_speed_factor_8,FirstLayer_itemInter_share_factor_1,FirstLayer_itemInter_share_factor_2,FirstLayer_itemInter_share_factor_3,FirstLayer_itemInter_share_factor_4,FirstLayer_itemInter_share_factor_5,FirstLayer_itemInter_share_factor_6,FirstLayer_itemInter_share_factor_7,FirstLayer_itemInter_share_factor_8,FirstLayer_itemInter_share_factor_9,ThirdLayer_inter_factor_14,upstreamArgScore,FirstLayer_itemInter_freq_factor_12,FirstLayer_itemInter_freq_factor_13,FirstLayer_itemInter_freq_factor_14,FirstLayer_itemInter_speed_factor_9,FirstLayer_itemInter_speed_factor_10,FirstLayer_itemInter_speed_factor_11,SecondLayer_task_inter_factor_1,SecondLayer_task_inter_factor_2,SecondLayer_task_inter_factor_3,SecondLayer_arg_inter_factor_1,SecondLayer_arg_inter_factor_2,SecondLayer_arg_inter_factor_3,SecondLayer_hotkey_inter_factor_1,SecondLayer_hotkey_inter_factor_2,SecondLayer_tool_inter_factor_1,SecondLayer_tool_inter_factor_2,SecondLayer_dialogue_inter_factor_1,SecondLayer_dialogue_inter_factor_2,SecondLayer_behaviorType_inter_factor_1,SecondLayer_behaviorType_inter_factor_2,FirstLayer_tool_freq_factor_1,FirstLayer_tool_freq_factor_2,FirstLayer_tool_share_factor_1,FirstLayer_tool_share_factor_2,FirstLayer_tool_speed_factor_1,FirstLayer_tool_speed_factor_2,SecondLayer_dialogue_inter_factor_3,SecondLayer_dialogue_inter_factor_4,SecondLayer_dialogue_inter_factor_5,PREU3,ThirdLayer_inter_factor_1,ThirdLayer_inter_factor_2,ThirdLayer_inter_factor_3,ThirdLayer_inter_factor_4,ThirdLayer_inter_factor_5,ThirdLayer_inter_factor_6,ThirdLayer_inter_factor_7,ThirdLayer_inter_factor_8,ThirdLayer_inter_factor_9,ThirdLayer_inter_factor_10,ThirdLayer_inter_factor_11,plantScore,ThirdLayer_inter_factor_12,ThirdLayer_inter_factor_13,crateDeliveryScore,ThirdLayer_inter_factor_15,ThirdLayer_inter_factor_16,ThirdLayer_inter_factor_17,ThirdLayer_inter_factor_18,ThirdLayer_inter_factor_19,SecondLayer_Item_inter_factor_1,SecondLayer_Item_inter_factor_2,SecondLayer_Item_inter_factor_3,SecondLayer_Item_inter_factor_4,SecondLayer_behaviorType_factor_1,SecondLayer_behaviorType_factor_2,SecondLayer_mapEx_inter_factor_1,SecondLayer_tool_inter_factor_3,SecondLayer_arg_inter_factor_4,SecondLayer_dialogue_inter_factor_6,SecondLayer_Item_inter_factor_5,SecondLayer_Item_inter_factor_6
0,0.833387136,0,0,0,0,0.600890109,291,Low,0,0,0,0,-3.850690499,0,1.310443554,0,9.685832,-9.051718,0.22822645,-0.203168025,-0.091740973,0.333707352,-0.136080452,0.088230742,-0.092470076,0.130375543,0.283849338,-0.190227287,0,0,1.303785777,-0.917559873,3.630949988,0,-1.338440574,0,0,0,0,-0.989302465,2.77481058,1.631137074,-0.548110011,-0.868655639,-0.372940526,Small,Small,-0.276148513,0.505224572,1.785402417,-0.236677138,-1.247030762,-1.953842504,-0.246155769,-1.404221342,-0.424320171,1.687956839,0.456819082,-0.216049308,0.519304163,0.374591599,-0.345186143,-0.401949555,1.252362228,1.014978448,0.694175825,1.3326497,0.930827567,1.466231873,0.705045392,-1.606926276,-1.195063976,-1.027272073,0.640960939,-1.379823572,0.710262318,1.473003478,-1.754782862,1.0993627,-0.550259542,0.622036895,0.318863662,0.759112091,0.509310146,-1.001249242,-1.879904788,-2.068717022,-0.56286429,-1.998663322,-1.362623955,-0.269030167,0.969677892,0.554371033,-0.681359188,0.806734155,-1.255584812,0.802042719,-0.179249672,0.05282366,-0.010121777,9.607312,7.943846,0.8630521,High,High,Low,High,0.540858904,0.180749996,0.188418528,-0.282283973,0.149880822,-0.011654186,-0.487492868,0.423383495,0.066277244,-1.388610296,-0.830811499,-0.464359144,1.222408555,-0.071606083,1.245782694,0.122188134,0.01428362,-0.791029712,1.083153807,-0.394699727,0.949913477,-0.490223257,-0.954982995,0.082141524,-1.259668872,-0.99256926,-0.121928502,-0.407796548,-1.27221413,0.262919892,0.841335917,-1.610219661
0,0,-5.553755106,0,-3.579947944,0,0,292,Low,0,-0.836249656,0,0,2.550551799,0,0,0,-9.496612,-2.826418,7.389413,0.321749766,-0.296125825,-0.229858111,0.163251854,-0.17030153,-0.008997382,-0.123202496,-0.23766832,-0.078045535,0,0,2.095039041,-2.533639262,0,7.741920267,0,3.412271908,-1.539702502,3.812923763,0,0,0,-3.080463603,2.569644879,-0.238023119,1.84188708,Large,Large,-0.724832995,2.598407258,0.301528841,-1.304282485,-1.362450988,1.152021961,-0.861615543,0.509513185,0.464926289,-2.985939299,0.726338083,0.060578824,-0.666534513,-0.848128044,1.006294659,0.312865236,-1.440905574,0.160178235,3.930506042,0.277203269,0.594510006,1.519896571,0.404670694,-0.920235326,0.370367187,0.47366568,1.027433541,-2.206592622,0.884895904,0.942975785,1.336428216,1.425983772,1.99700129,-0.005664754,0.354053437,-0.060067143,-1.320954997,-1.550571408,0.612016869,-1.553762404,-0.950064136,-0.365587847,-1.514240885,-1.673058042,1.335067008,-0.612146194,0.884897422,1.429661151,-1.661328971,0.349610093,-0.179249672,-0.904375112,2.60181526,5.293802,-2.086074,2.3661113,Low,High,High,Low,-0.869589243,0.837017992,1.672393715,-0.618092205,0.750180631,0.125204538,1.234267991,1.185256464,-1.811612085,-0.088590831,0.25794594,-0.116300798,0.080560339,-0.322090738,-0.447240525,-0.456527987,2.545632498,-0.622551676,-0.228603693,0.19932841,-0.521134973,-0.048777238,1.513477496,-1.145405664,-0.859199972,1.137474872,3.366966018,0.381051287,-1.221788837,0.277918578,-1.796348766,0.34051224
0,-5.740588726,0,0,0,0,-0.797175114,293,High,0,-1.203037405,0,0,0,0,0,3.477148185,-8.554452,9.011123,-9.715772,0.968327385,-0.206385586,0.034124432,-0.090449676,-0.16033693,0.050939131,-0.019385037,-0.054218219,0.023117778,0,-5.710780334,1.356128049,0,3.417679778,0,-0.432747859,0,0,0,-1.78924122,0,3.669776294,3.151613838,0.066301523,-1.446183301,0.479528822,Small,Small,-1.43229579,0.422220345,-0.252498472,-0.198013175,0.003944028,-1.906765208,-1.519220521,1.037868186,1.215975236,0.484264567,-0.413580037,-0.710866305,0.035362519,-0.213885884,0.173737374,-1.484303102,0.201298949,0.557307511,-0.847172553,-2.301921244,-1.240566831,-0.586889992,0.622727388,-0.095961983,0.563337531,-1.40412481,1.862361203,0.317563701,-0.481284614,-0.916560704,-0.493685233,0.043086686,1.486496204,-1.042796056,0.224242561,0.178472709,0.712228427,2.338738601,1.764739962,2.322089482,0.72676885,-0.812615837,-0.898710357,0.723526355,-1.380426246,2.017311611,-2.165441025,-3.868427214,0.582322554,-0.649091204,1.347896852,-0.806550515,-1.998198367,-10.521919,2.1183555,2.7612765,Low,Low,High,High,-2.546790545,-0.469245469,-0.674562931,-0.566977605,-0.329668683,0.201477081,-0.297468543,0.453419825,0.178746397,0.121294748,-0.404551485,0.129422669,-0.078091269,1.687760549,-0.114413176,-0.87264005,-0.203995181,-0.017413132,1.952953247,-0.254869588,0.292118171,-0.708056144,-0.821737985,-0.417115401,-0.474891598,0.305442869,0.06739894,0.303089875,1.124715388,0.28147383,-0.135317474,0.420213497
0,0,0,0,-0.471701916,0,-3.15486457,294,Low,0,-1.412258998,0,0,0,0,0,-2.953760932,14.181505,2.5229774,-9.854725,-0.264688563,-0.194654784,0.244088336,0.06274185,-0.153214061,-0.464478549,-0.189098545,-0.018894277,-0.089331235,0,0,-0.760367953,1.093404947,0,0,0.800014832,0,1.276768005,0,6.083649382,1.097622915,0,-0.796428695,-1.310469586,0.209555621,-1.058782801,Small,Large,0.127180065,0.49655601,0.441708637,-1.43918823,-0.700720126,0.761972112,-0.665733782,-0.802059291,-0.219465617,-1.356952211,0.622480829,-0.137310567,-0.615022954,-0.185601318,1.070263107,-0.327709351,1.049536309,1.476423432,3.49642273,1.979874084,0.38987056,1.10606855,-1.411227681,-1.535873636,0.064165218,0.239225424,2.073518797,-2.428289265,0.017939741,2.390777639,-0.904524583,0.253686417,-0.072825852,-0.340207822,-0.21166288,0.617314098,-0.36454226,-1.211159959,-0.71692766,-2.611875072,0.183814477,-0.415550316,0.213112062,-0.960534235,0.785258724,-0.641802876,1.366955895,-0.950147545,-2.976069303,1.480111849,0.202536959,0.364683661,-0.583962602,-4.724394,0.6488977,-5.025486,High,Low,High,Low,0.685933403,0.562773048,0.892868149,-0.477945196,-0.270259279,-0.364395345,1.106132237,0.600867116,0.402354084,-1.547364234,-0.317249641,-0.516562558,-0.143496823,-0.042849614,0.432727508,-0.299976606,-0.222049151,-1.016332509,-0.249340153,0.522658612,0.432619068,-1.271652652,0.313691163,-0.088620463,0.333014128,-1.638715368,-0.074699457,0.707549873,-1.54686864,0.28703612,0.788709494,0.376275642
9.849878893,1.027037711,0,0,0,0,0,295,Low,0,0,4.952626042,3.258110981,0,0,0,0,-10.209513,-9.349444,10.264032,-0.336204882,-0.107793713,0.087851979,0.019869644,0.075677968,-0.103679091,-0.183608149,-0.396791742,0.167328396,-4.691826154,0,0,1.738898042,0,0,-0.669853379,0,1.898972228,0,-2.349050032,-2.852114231,0,-2.242190906,-1.332150782,-0.435267412,-0.666813711,Small,Small,0.859998585,0.24539375,-0.372367311,0.147609954,-0.364069016,-0.5399031,1.738420298,0.73628185,0.432776751,0.348531259,-0.628770418,1.831256257,-0.69122143,0.524227247,-1.591153469,1.365232332,-0.956006456,-1.727208811,-1.589909638,1.70377847,0.597444187,-0.23452615,-0.570674403,-0.30983918,-1.321852814,1.638994954,-1.310584136,-0.556798726,0.851357302,-0.161064364,0.325496037,-0.897921894,0.092728882,-1.690320817,0.169322481,0.450280206,0.310908713,-1.060511233,0.771471826,0.208025958,1.17071973,0.879507309,1.418731069,-0.593291776,-1.668852682,-0.040851823,-0.827010908,1.208918511,1.104709146,-0.618604074,-0.179249672,1.607877474,0.143521578,6.5380297,0.15629078,4.817324,Low,Low,High,Low,1.04753222,-0.536413821,0.091502264,0.129180607,-0.295760563,-0.341816114,-0.377305195,0.289816699,0.365818744,0.138173538,-0.548872173,0.96965387,0.749328027,0.097554108,-1.723599276,0.686773173,-0.585382425,0.05229131,-0.237588777,0.725821139,0.710899264,-0.202813491,1.710611205,-0.749465213,0.436327537,-0.056087928,-0.667262361,0.581570594,0.96501051,3.505407613,-0.247877036,-0.961803778
0,0,0,-0.60691851,0,0,-3.442510647,296,High,0,0,0,0,0,1.503664379,0,-2.293480524,-3.448535,0.6806035,7.817777,-0.199595023,-0.120909762,0.299299734,-0.038522223,0.13298736,0.278700495,-0.160956878,-0.297338909,0.087343,0,0,-1.003965263,1.306972989,-1.836880605,0,-0.628235268,0,0,-0.871376821,0,4.364973771,0,-1.657027577,0.460123048,-1.151901332,-0.244428197,Large,Small,-2.078205768,-0.847935387,1.347243166,-0.294668752,-0.801856903,-0.205594835,-0.269174805,0.830734249,-0.746019306,-0.998289952,3.341250937,-0.817726162,0.937713365,2.609581526,-1.476703217,-0.241892803,0.219737669,0.867064398,-0.475742258,-0.38755978,-0.017588009,-1.84267877,0.531710262,0.971001537,-1.046031651,0.482445411,1.752898125,-0.346357202,1.061508659,-0.471021685,-2.029424272,-0.138310015,0.453142561,0.530717338,2.64595408,1.225255949,-0.15496709,1.78285212,0.815347449,1.684715369,0.08408001,-0.108391634,-1.275300046,-0.269030167,0.552112271,0.420843835,-1.525989443,-2.673406618,-0.602119845,1.609586294,-0.154773657,2.930853015,-0.312764974,-2.7214286,2.9065714,-10.173974,Low,High,High,Low,-0.697817352,0.342908441,-0.499280998,1.256363214,0.311206962,-0.161446483,0.774486974,-0.18676856,-0.689041691,0.525451448,-1.110547499,0.185899089,0.304496141,-0.150899032,-1.151253984,0.386639095,-0.472438539,-0.174594417,-0.278806526,0.469638032,0.384757681,-0.522805408,-0.151172159,-0.04791091,1.557775462,-0.117547607,-0.606547832,-0.6207622,0.234664195,-0.296894377,1.451514103,-0.815945295
0,0,0,0.531703562,0,-8.744639167,0,297,High,0,0,0,1.748350447,0,0,0,4.670637528,5.44663,-4.6711335,-8.662069,-0.226234641,-0.104702877,-0.297539496,0.21433283,0.403192608,0.072932754,0.15162486,-0.000737213,0.305207523,0,0,0,-0.510714669,0,0,-1.119575669,0,-9.324180415,3.48287639,4.349928926,0,-1.952751822,-0.954575446,-1.424271564,0.907297274,-0.290083535,Small,Large,-0.716350261,1.556326378,-0.631364929,-1.824222591,0.459808036,4.22151763,1.001854649,1.116723049,0.013804243,-0.233434217,0.321687472,2.016201285,-1.262052293,0.056285237,-0.698678646,0.992429871,-0.826935416,2.611770698,-3.663415065,1.319335933,0.41192476,1.138022334,0.297430198,-0.39515075,0.348526999,0.150379227,-0.103745245,-0.91559115,1.517232901,-0.537926997,0.485443371,0.034993247,0.466528783,-1.142102318,-1.559818948,1.407980524,-0.487099766,-0.145425093,-0.115645882,0.11507751,1.342656887,1.760877588,-1.139143529,-1.806184918,-0.924585051,-0.416964499,2.186043174,0.430302285,-2.113032599,1.853046248,-0.179249672,1.118131204,0.0666999,1.8089532,6.6692376,-8.645921,Low,High,Low,Low,-0.211243351,1.220507417,-0.492342426,-0.449649261,-1.161947879,0.104223349,0.308440058,-0.455170801,0.917492633,-0.234589977,0.121733778,1.52509134,0.740356056,0.073483338,0.009986323,-0.278396054,1.072904657,0.324023085,-0.133258425,0.893711562,-0.89181964,2.89453195,1.132003615,-1.742157319,-0.664606963,-0.089942155,0.314608106,0.536373946,0.951101404,0.18874507,1.010634786,0.650574471
-4.117155156,-0.022883783,0,0,0,0,0,298,Low,0,-1.802023964,0,1.697654479,0,0,0,0,4.779532,-9.982084,0.11605511,-0.153526572,0.517472877,0.058760103,-0.47519419,0.296246813,0.010050383,-0.067098327,-0.108785789,-0.212497966,-5.085334717,-0.289367858,0,4.717505675,0,0,-0.652915173,1.468737421,1.793648501,0,0,0,0,-1.266895851,-0.252535076,-0.186707594,-1.34896208,Small,Small,1.262104423,-1.519639067,0.137960142,0.397686534,2.060760544,-1.328326814,-2.150710275,-0.171892568,2.35916218,-0.397272213,-0.440856502,-2.311981872,1.349343022,-1.699677424,-0.898651247,0.064551136,1.175000315,-0.434372249,1.249315841,-2.359910265,0.862324254,-0.044942881,0.10833523,-1.292243903,0.470835023,-1.008610906,0.254985726,0.710446227,-0.3753213,-1.210779882,2.252930545,-0.214702071,-0.286896843,-0.500512093,0.525794972,-1.273722115,1.081751577,0.51432889,0.576887588,-0.792795306,1.64251667,-1.138198229,1.108125929,1.252089068,-2.079415748,-0.395585215,-1.255348493,0.186697884,0.922955882,-1.300870248,-0.179249672,0.02920091,0.220343255,7.391466,-0.14153804,-0.5715715,High,Low,High,Low,0.503648421,-1.727901999,-1.306852674,-0.298063396,1.031840684,0.323104396,-0.059028013,0.220612763,0.362942371,-1.087893647,-0.197351274,-0.824248932,0.214965988,-0.043851579,0.230901646,-1.250581658,0.935926143,0.97928341,-0.599244807,0.205160689,0.188150804,-0.576827895,1.054409089,-0.184549859,-0.621017065,-0.324832499,-0.318490997,0.518913933,0.462238963,-1.061100874,0.472737119,0.19295102
0,0,0,0,1.520246165,0,-2.246947862,299,High,2.921963598,0,0,2.654220439,0,0,0,0,-8.337238,6.195803,-2.426098,-0.414783291,-0.346828479,0.123173067,-0.064001493,-0.080992167,0.160597519,-0.021120048,-0.043509184,-0.059303781,2.763942568,0,0,0,0,0,-0.458303798,0,0.101201601,-3.941274528,0,3.479380711,7.613616437,2.136987117,1.385230537,-1.525206335,1.52120298,Large,Large,2.264544372,2.703946476,3.265546888,1.421479,-0.369410138,2.676656019,0.407383541,1.313862417,0.10338525,-2.048226979,-0.178795457,-0.41074769,-0.934345436,1.614314635,-0.207571642,1.93195194,-1.987748131,-0.263398748,2.528698186,-0.809261778,1.321423019,0.680091438,-0.397036253,1.119660141,0.761364544,2.765780793,1.274449024,0.653234636,2.180637613,-1.39884782,-0.207931802,-0.110887561,-0.202067721,5.320365047,-1.147777778,0.485845812,0.04283453,-1.692977403,2.558948482,-1.31476842,1.919879292,1.442629121,2.000296017,-0.220913809,1.619237682,2.172458345,0.407120639,1.281278834,-1.733104342,1.970720586,2.875043376,-2.067522023,-1.566392112,0.96442807,-0.34883165,-5.417016,High,High,High,Low,0.514009729,0.617922545,-0.414176376,0.09855675,-0.900541722,1.082404168,0.436374553,0.652215571,-0.16563041,1.635939476,0.242494105,-0.496580411,-0.590336806,2.742772686,0.02879104,-0.144897457,0.102234903,1.890674484,2.309321669,1.728803105,1.274021862,0.357632426,-0.337924605,2.219210821,2.200322032,0.364936326,0.989851404,0.396959346,-0.761771339,0.623683003,-1.586967877,1.304296159
0,-5.281457273,0,0,0.54623721,0,0,300,High,0,-1.966199468,0,0,0,0,0,1.866189949,1.7861156,11.839549,0.49897414,0.875202012,-0.276737623,-0.03401449,-0.185103691,0.11501934,-0.118811671,-0.064071742,0.005810456,-0.00430408,-1.562335287,-2.897752153,1.92018205,-0.494070118,4.766683042,0,-0.650415063,0,0,0,0,0,0,-1.506079112,-1.1941293,-0.796867444,-0.844296774,Large,Small,-2.052476323,2.176893419,-3.909676724,-0.275581341,-0.077747896,-1.131152709,-1.951431932,1.38569004,0.814606485,1.000069604,-0.310467244,-0.299710544,0.416281043,-0.697651693,0.889323042,0.084690554,0.095035238,0.246018548,1.955177903,-0.468846022,-1.227477152,-1.197535414,0.206688199,-1.360044618,0.524230374,-1.221244395,0.8930394,-0.01667177,0.649723877,2.697108959,0.455050267,-1.689807095,1.933888313,-2.199651417,-0.068069874,-0.770660024,0.297306528,3.790751584,1.412996383,0.628566683,0.535820998,-2.926376042,0.102441078,1.888383686,-1.398208149,-0.391320387,-0.269655977,-2.6295646,2.670682757,-0.819726015,-0.512084273,0.530466956,-0.886605799,-10.998588,0.686047,-2.311276,Low,Low,High,High,-1.842803948,-1.215190855,0.437011836,0.278395109,0.027732407,-0.805137103,-0.043358158,1.448261841,0.603389492,-1.027444292,-0.161635669,-0.763895055,0.072112243,-0.574038672,0.204754738,-0.849748313,0.541669125,-0.285329358,0.389000879,-0.156207347,-0.002385183,0.390941904,0.003269552,-0.242532922,-0.919735415,-0.295440673,-0.136334951,0.749199551,-0.960102659,0.583539095,-0.37308662,0.172739984
0,-1.098067344,-7.891297114,0,0,0,0,301,High,0,1.108754863,0,2.499648513,0,0,0,0,9.661069,5.82549,-2.012279,-0.237935483,-0.039106657,0.048462367,0.061802906,-0.01209624,0.37588749,0.451979595,-0.242683579,0.262949771,0,-3.179367185,-1.257735169,-2.080453946,-4.915259811,-4.011390224,0,0,0,0,0,-2.504356836,0,1.718484251,0.129177625,0.552144383,-0.824695409,Large,Large,-0.145188679,-2.372121806,2.272981239,1.168803519,0.231409845,-1.35334367,-1.665396776,-1.054016852,1.742694667,-0.003736249,-0.736725203,-0.575109824,0.868386678,-0.88435565,-0.836707727,-0.342583868,0.565022048,-2.335400462,0.3341785,-0.111644666,0.925258218,2.364189579,-0.849393834,-0.314339035,0.167794487,0.457063292,0.826589455,0.398234559,0.086855169,-0.7775966,0.586523652,0.106582148,-0.238935121,0.763041865,0.919848833,0.730051189,0.771086109,2.86069441,0.290436721,0.84193769,0.258185298,-1.091693653,-0.515825876,0.44349364,1.688127146,0.669395186,-0.533263699,-0.934055868,0.127456183,-0.82438712,-0.918346919,1.834966983,-0.432641004,0.6768734,-7.47807,-6.6160727,Low,High,High,High,-0.362667003,-0.107662523,-0.657533876,-0.496488862,1.246067045,0.559547368,0.624628458,-1.952016614,0.348833039,0.278820367,0.391105804,1.152756961,-0.192870252,-1.144105139,-0.065136162,1.011064225,-0.364427907,-0.118820815,0.467419917,-0.919044017,-0.673976689,1.072517397,-0.76049697,-0.427247177,-0.359003056,0.083341268,-1.592199346,-0.112660799,0.075047124,-0.06986748,0.80605929,0.623256141
0,-0.446716599,0,0,0,0,-1.56442236,302,High,0,0,0,0,0,2.305549052,0,-4.406550809,-3.3823597,-8.883459,-0.8665496,-0.264202739,-0.367887235,-0.165813464,0.19322428,-0.176338344,-0.02306274,-0.143031866,-0.18172503,0.140633108,0,0,1.856921586,-2.117243486,0,-3.703852734,-1.292876072,0,0,-5.034235755,0,0,4.565392342,1.833367433,0.219694676,0.310412252,1.495873235,Large,Large,-0.901045129,0.394562755,0.980602452,-0.748035402,-0.478190321,2.822017002,2.965200007,0.086740403,-0.255856033,-3.133100983,1.126021726,0.261347798,-0.858994576,0.862421763,-0.176662142,0.290890507,0.058157799,2.184495191,2.238513049,1.349822131,0.106835727,1.68712282,0.013171809,-0.760468449,-1.925334683,3.137171856,1.416740332,1.126198072,1.39021588,-1.285492425,-1.26691788,1.141922984,0.298923686,0.819795044,0.036038937,1.198024683,-2.451236199,-3.660525966,-3.901957863,-0.871580472,0.209420183,0.044187344,-0.835041048,-2.172923122,1.341579465,1.336793365,0.035033107,1.109197326,-0.550965278,1.774923863,-0.179249672,0.411188042,0.71968416,5.6692843,-2.9379852,4.8904953,High,Low,High,High,-0.125178711,1.633263841,0.260306339,-0.018271611,-0.733304516,0.825576965,1.585250993,0.414921766,-0.389898646,-0.470870034,1.119651568,0.531707002,0.119632938,-0.719549773,-0.265456752,0.336802129,1.200048128,-0.226018438,1.317485477,-0.037862462,-0.659384116,-1.128472373,-0.987059248,2.252450879,0.12872517,0.58317693,-1.026215048,0.874453502,-0.002154401,-0.34071195,-1.050346191,-1.319142191
0,0,0,-0.626158922,0,0,-2.610071409,303,Low,5.094617785,0,3.482751107,0,0,0,0,0,5.374653,0.85778713,-10.913036,-0.343810418,-0.166029072,-0.244163029,-0.108360891,-0.038093378,-0.156206403,-0.179621401,-0.190803709,0.121967288,-4.238584141,-1.202041975,-1.086915089,3.014539485,0,0,0,0,2.514734012,0,3.205731748,0,0,1.394514033,-0.081753615,0.846789433,0.208194946,Large,Large,1.688786448,0.723164149,0.823333753,0.291964962,-0.283976084,-1.140527093,-0.953350746,-0.899981141,1.372587631,1.723081578,-0.505843663,-0.994526282,0.396145543,-0.326077721,-1.202057682,1.273764263,1.215484788,-3.075501618,-0.083682062,0.343305552,1.032692841,1.335683638,0.305476258,-1.149128147,-0.733769691,1.534828527,-1.406291642,0.365600701,0.409963213,0.741767604,-0.98483408,0.508555829,-0.285624711,4.007067152,0.165360958,-0.991681338,0.498599071,1.646583839,-0.380208435,-0.170545473,-0.883156205,0.363854422,-0.21683088,0.44349364,3.622218674,-0.74223953,0.687247869,1.083136428,0.748167692,0.066124174,-0.154773657,-0.374250728,-0.696873362,-7.5078764,-1.2528925,3.2113535,Low,Low,Low,Low,0.997563148,-0.398543324,-0.112211974,-0.293094906,0.788542363,0.0174255,-0.894870698,0.468927343,0.34258957,-0.579982927,0.50995835,-0.118852945,0.980626787,-0.331918227,-0.733891349,-0.594393944,-0.272487102,0.01384725,0.513834227,-0.266098334,-0.887720286,-0.379458403,-0.942985317,-0.541071085,1.438251753,-1.128645242,-0.992062768,-0.494477115,-0.381180947,0.604168035,-0.809974673,-0.393416245
0,0,0,0,-1.622363424,0,-3.56763237,304,High,0,3.002564443,-1.842825008,0,0,0,0,0,-1.6455878,9.5667715,8.027665,-0.374275275,-0.329142423,-0.089580884,0.099265832,0.33710381,-0.130228255,0.079140969,0.210609478,0.237852906,0,2.040159235,-2.137994273,0,6.223242808,0,-0.380627777,-2.305628288,-2.465689656,0,0,0,0,0.744742168,0.407035204,0.170952046,0.381076842,Large,Small,1.022269103,1.695289895,-0.616796525,-0.380382719,-0.709456279,2.660438975,0.817978284,-0.131739419,-0.433150821,-0.868911253,0.060071107,0.353780396,-0.630814929,-0.315910182,0.469526602,0.62809054,-0.294698746,0.038825858,0.474499951,2.474299689,-0.112727595,1.81836602,1.524779761,-1.220294163,0.091217199,1.231033829,-0.325786949,-1.548065005,2.307881341,-0.058417126,-0.658893767,0.682716411,0.798947685,1.501861088,0.020730354,1.742416071,-1.108659867,-0.395390036,-1.432196683,-0.684626738,1.44549664,1.513476147,-1.724894724,-2.162446822,2.372210857,-0.744945526,1.540692313,0.563382846,-1.761897973,1.034162767,-3.135638659,5.368012845,0.373986611,4.9212203,-0.58108276,-1.2238467,High,Low,High,Low,0.954494014,1.179804429,0.801787743,0.062488605,0.168672755,-0.986580763,0.766804949,1.503347873,0.208335244,-0.661059689,0.582907153,1.139299166,1.298005225,-3.594770728,-0.097789578,-0.515273655,-0.647804221,0.691621522,0.117233804,0.198296031,-0.090097757,0.735538839,-1.298148706,0.012994256,-0.602320141,-0.082224476,0.286649962,-0.122915907,1.081360028,-0.254149458,0.62329677,0.459142285
